,plate,mjd,fiberid,z,subclass,e_bv_sfd,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,neiii_3869_flux,oii_3726_flux,oii_3729_flux,h_alpha_eqw,nii_6584_eqw,psfMag_g,psfMag_z
20280,897,52605,524,0.05235003,b'STARFORMING',0.02386918,916.3101,172.7828,165.4455,538.4852,47.66736,175.9887,144.519,25.88453,79.89944,120.351,-29.65785,-16.92397,18.13066,16.69158
20281,899,52620,496,0.09475421,b'STARBURST',0.01587528,419.9638,135.7467,302.7639,68.88329,10.05781,55.30124,33.99244,17.87108,173.3974,203.6145,-89.66068,-15.15891,19.63234,19.11115
20282,864,52320,575,0.1152828,b'AGN',0.03575674,154.7988,36.96794,129.6354,141.1134,18.69394,63.83954,49.33187,21.65436,74.51344,72.33486,-11.79611,-10.66269,19.62329,18.37783
20283,870,52325,486,0.1323601,b'STARBURST BROADLINE',0.02175029,380.5703,85.59793,311.3211,205.1169,34.53959,47.45995,44.45833,41.20033,42.76052,60.15136,-21.17239,-11.30466,19.28973,18.22281
20284,900,52637,234,0.03022541,b'STARBURST',0.01798588,4745.251,1203.117,1365.5,1393.229,130.2877,788.217,618.0554,97.89733,1745.553,1257.978,-112.2998,-32.87786,17.37365,16.57925
20285,2493,54115,137,0.04910423,b'STARBURST',0.01782887,976.83,265.3987,207.3836,264.4489,32.89456,210.8395,147.2808,24.93725,368.7415,324.1045,-53.21517,-14.78723,18.41549,17.80868
20286,2493,54115,219,0.04189271,b'STARBURST',0.01620392,1471.37,342.283,482.456,244.2968,44.06988,254.9622,183.3433,33.62487,412.8302,428.7446,-97.4014,-17.65925,18.5666,18.05808
20287,2500,54178,327,0.1025585,b'AGN BROADLINE',0.01583341,277.3253,65.04026,673.2286,294.2023,50.77287,90.41319,81.88434,70.72172,128.4043,113.4543,-19.01775,-19.92268,19.17673,17.53106
20288,2496,54178,521,0.1555421,b'AGN',0.0175571,101.987,31.59603,159.8476,117.2,19.75153,50.05924,36.63684,23.47743,67.86684,81.74281,-7.661267,-9.037993,19.48021,17.62312
20289,2492,54178,572,0.02816471,b'STARBURST',0.01611532,373.2503,127.5492,331.8309,35.0317,8.213775,49.00894,30.89055,19.43315,160.0468,173.6441,-69.31774,-6.672153,19.67365,18.82306
20290,2486,53876,118,0.2357047,b'STARBURST',0.01692017,1317.81,376.5264,1364.152,124.2804,39.25747,130.0298,100.4268,95.57941,433.9396,418.6534,-405.9684,-39.70668,19.62316,19.1374
20291,2481,54086,59,0.07508137,b'STARBURST',0.0223637,2938.029,622.0267,275.1261,1094.823,79.44013,439.9232,339.2864,25.13134,479.2049,542.1985,-86.736,-32.31212,17.7303,16.83306
20292,2477,54058,201,0.05374496,b'STARFORMING',0.02822397,1150.575,269.8037,150.8545,573.0549,43.00934,223.3428,183.2408,23.47581,195.7784,176.5378,-30.58206,-15.09006,17.71442,16.56476
20293,2500,54178,337,0.03111464,b'STARBURST',0.01641757,684.7662,216.5452,450.2514,69.10789,20.85567,112.0806,74.04185,45.54754,360.0519,400.7878,-83.98151,-8.807994,19.08595,18.86756
20294,2496,54178,550,0.03417264,b'STARBURST',0.01816735,534.8292,167.3699,404.5037,57.12438,18.05273,91.58271,65.30833,31.0188,288.3829,312.6798,-72.08456,-8.114697,18.91495,18.57517
20295,2492,54178,378,0.03134857,b'STARFORMING',0.01717209,1174.277,257.4432,97.89354,638.8991,41.80824,221.0329,179.8326,20.08287,148.452,132.0072,-28.01814,-15.49662,17.72602,16.41853
20296,2492,54178,354,0.1211563,b'STARBURST',0.01632502,600.6921,161.0371,155.2655,148.11,10.98745,84.08858,64.25259,11.16968,158.6095,167.4462,-129.6518,-32.43138,19.51952,19.02135
20297,2488,54149,548,0.1474663,b'AGN',0.01815194,381.2638,82.83064,1011.871,262.4825,46.64673,78.74799,75.08802,94.48454,95.17467,72.10275,-33.76917,-23.18357,19.47757,17.98681
20298,2488,54149,396,0.1151184,b'STARBURST',0.01775976,4306.749,1192.757,4693.194,302.7796,100.0629,362.7845,294.4923,299.3886,1339.446,1400.44,-607.3707,-43.36376,18.84382,18.72621
20299,2484,54144,423,0.1672295,b'STARBURST',0.02152568,857.7372,242.4922,492.3843,172.8295,26.20725,96.8283,80.7064,25.83468,263.9561,256.999,-156.7015,-32.61266,19.18065,18.65664
20300,2478,54097,456,0.05687874,b'STARBURST',0.02560369,600.9112,190.9555,599.0081,36.37174,13.81601,74.14008,51.73099,49.21357,285.5669,357.6576,-191.7875,-11.8251,19.81403,19.87013
20301,2439,53795,30,0.03485937,b'STARBURST',0.03527587,1460.477,435.6705,898.937,215.1243,42.05231,239.2457,171.8898,72.67881,694.0711,718.1936,-71.27946,-10.75314,18.10556,17.7377
20302,2439,53795,17,0.09957772,b'BROADLINE',0.02844015,1284.79,391.7854,4953.859,527.7241,154.3422,193.9442,182.9089,439.8787,431.7672,460.8414,-38.08508,-17.41509,18.60475,17.21638
20303,2439,53795,140,0.07560946,b'STARBURST',0.02391544,4804.565,1258.418,1335.943,1346.477,101.4128,648.8459,515.5054,86.68802,1179.885,1075.549,-159.6404,-44.01022,17.51872,17.20654
20304,2420,54086,73,0.03493999,b'AGN',0.02855009,284.4227,60.55889,203.2381,184.8777,20.96432,68.67646,46.57116,27.37634,58.3485,61.78089,-10.18969,-6.751976,18.68115,17.30986
20305,2419,54139,321,0.1221531,b'STARFORMING',0.02344365,364.0771,90.12331,146.6634,178.0222,15.12285,77.37074,63.0743,16.10256,89.54199,75.43851,-32.73051,-15.34436,19.3857,18.29381
20306,2418,53794,288,0.04771817,b'STARBURST',0.0189481,531.8195,169.6044,373.3134,56.57348,20.26153,85.56816,64.21388,35.26661,286.8391,340.3905,-59.04697,-6.563082,19.03218,18.74109
20307,2488,54149,623,0.07116954,b'STARFORMING',0.01716129,180.1658,62.95182,108.8768,28.76013,11.1865,37.7549,27.47222,20.85762,109.7082,130.899,-13.2241,-1.964451,18.12944,17.95339
20308,2484,54144,392,0.1144826,b'STARBURST',0.02227599,588.3917,163.4211,243.3083,109.0009,13.26993,75.2126,57.87025,15.45625,184.6829,204.1042,-123.066,-25.68162,19.55797,19.06634
20309,2478,54097,635,0.05744925,b'STARBURST',0.02599404,2740.313,789.9312,1224.958,607.1566,68.10145,420.204,314.4608,89.12309,978.7668,934.7678,-97.26862,-21.86922,17.51448,17.14391
20310,2478,54097,585,0.046507,b'STARBURST',0.02510303,2645.745,905.3558,4354.407,117.5203,47.55966,192.8074,143.4333,334.1762,930.5281,1101.231,-350.042,-16.27101,18.37141,19.1455
20311,2478,54097,480,0.02465554,b'STARBURST',0.02674947,517.9307,175.1669,269.8769,80.32664,13.07393,104.8159,65.89496,23.07837,264.2994,305.3024,-50.84404,-7.696632,18.77518,18.35957
20312,2500,54178,520,0.03261907,b'BROADLINE',0.02500606,193.322,61.73766,109.8112,172.5872,50.1504,66.21722,61.65953,25.85068,182.1512,134.0149,-2.33882,-2.171419,17.16008,15.6823
20313,2484,54144,278,0.1348061,b'STARBURST',0.02546965,1140.873,280.677,275.3813,366.9916,34.34045,176.8355,144.8133,15.08433,269.4827,298.9532,-116.1388,-36.9138,18.7797,18.20856
20314,2440,53818,610,0.09925779,b'STARBURST BROADLINE',0.02867676,879.0062,215.2022,628.7537,611.3694,41.46463,163.7245,144.0531,70.26665,175.3918,204.2219,-35.96931,-23.7836,18.52395,17.27164
20315,2440,53818,564,0.09985317,b'STARBURST',0.02909209,715.6204,213.9251,435.2565,90.40868,18.87241,100.3987,71.52332,25.9477,284.102,339.4825,-116.8105,-17.6256,19.36925,19.12745
20316,2488,54149,190,0.1028127,b'STARBURST',0.02371217,623.2714,195.745,501.4256,70.07156,12.63458,66.02626,49.08485,32.8462,217.6994,230.9736,-154.7678,-17.88235,19.3716,19.14352
20317,2484,54144,69,0.05120593,b'STARBURST',0.02790418,397.5753,130.2108,341.7377,37.20845,12.16118,54.70584,40.98854,30.06627,194.4759,229.7179,-52.32228,-5.137196,19.16285,18.92146
20318,2484,54144,299,0.09256754,b'AGN',0.02969837,315.698,59.83387,315.2638,248.5367,36.83688,57.76256,50.18095,36.17588,91.25586,53.31157,-10.32381,-8.00145,18.46007,16.88753
20319,2438,54056,595,0.210562,b'STARBURST',0.03309597,508.3011,130.2558,170.0388,119.6872,18.16204,69.68398,56.12206,10.39934,133.6853,146.9612,-91.12405,-25.90766,19.41055,18.82356
20320,2438,54056,547,0.05011313,b'STARBURST',0.03149376,485.7226,135.7557,158.3818,104.9328,11.27204,80.85378,58.51526,14.85631,180.5985,187.2199,-56.64858,-12.24194,19.13502,18.78205
20321,2436,54054,619,0.03013613,b'STARFORMING',0.04125945,801.4115,224.4739,244.9295,180.5005,21.70521,153.2327,111.2978,19.38373,260.8475,310.6082,-34.27182,-7.615474,18.34417,17.75742
20322,2496,54178,134,0.06651508,b'STARBURST',0.02313993,477.6081,153.1846,334.9424,49.94826,20.56245,88.87684,62.0312,27.60603,263.475,322.1754,-54.5832,-5.90051,18.99885,18.56205
20323,2496,54178,241,0.04948009,b'STARBURST',0.02151969,1139.56,359.8972,1400.606,61.84384,23.62375,111.402,81.25558,103.9844,484.162,534.9007,-191.4898,-11.8304,18.9179,18.99581
20324,2496,54178,294,0.07078376,b'STARBURST',0.02007275,547.4158,179.0147,491.2147,54.2464,12.11721,73.57322,53.79707,40.03225,261.5264,271.175,-114.7635,-11.96494,19.26197,18.92546
20325,2492,54178,220,0.02655678,b'STARBURST',0.02311019,1085.821,312.4348,580.9479,142.002,35.02688,203.3257,128.5342,31.32791,434.5318,532.2958,-83.17193,-11.24441,18.63165,18.11198
20326,2488,54149,128,0.1025672,b'STARFORMING',0.02254294,365.5409,82.62616,125.2403,234.4972,17.94068,67.07583,61.79664,16.87313,38.19455,62.745,-24.85793,-15.29348,19.10087,17.73743
20327,2488,54149,297,0.0777122,b'STARBURST',0.02420866,1014.5,255.2686,1014.861,436.3803,103.0436,265.2701,205.5472,91.90939,418.1913,440.3565,-101.1762,-41.95597,19.00501,18.18186
20328,2482,54175,561,0.09850325,b'STARBURST',0.02419076,578.2148,106.6071,157.8361,289.5886,28.64208,112.4853,84.89473,16.80899,82.65863,86.88501,-48.27029,-24.52013,19.21733,17.67296
20329,2496,54178,332,0.03246472,b'STARBURST',0.01907785,4824.737,1200.261,741.6069,1339.395,65.7983,611.4876,455.0998,45.74671,1062.616,924.1273,-130.6564,-36.87669,17.74007,17.47929
20330,2492,54178,380,0.03297615,b'AGN',0.0174236,423.9959,93.95618,677.4272,472.5934,58.57043,178.7126,164.0824,78.79941,150.5016,223.193,-8.517837,-8.790207,17.87033,16.42249
20331,2492,54178,331,0.1589943,b'STARBURST',0.01507952,573.4908,124.557,138.3292,345.4648,77.27689,203.2913,147.8353,22.24141,200.4106,197.64,-58.94691,-33.96925,19.02364,18.1744
20332,2492,54178,332,0.02660193,b'STARBURST',0.0161452,226.8552,74.15203,152.4311,23.34503,8.820386,41.46175,27.40747,13.56622,106.8027,121.2063,-33.4691,-3.907413,19.5069,19.05513
20333,2488,54149,535,0.02707613,b'STARBURST',0.02171354,3102.027,803.855,439.5352,949.9585,44.85,492.7151,361.351,31.70579,728.7994,660.6738,-105.8674,-32.43061,17.93307,17.23583
20334,2500,54178,589,0.04958847,b'STARBURST',0.02468322,3435.085,782.1312,261.5396,1411.024,73.30392,545.5245,420.9627,37.64362,513.3458,433.7374,-75.38959,-30.76967,17.4471,16.62465
20335,2496,54178,621,0.04145274,b'AGN',0.01812288,266.4907,62.28661,212.3043,161.1115,30.85182,94.08391,77.39901,21.53828,80.13461,97.96359,-13.20237,-7.481629,18.45782,17.39489
20336,2500,54178,439,0.02604483,b'STARBURST',0.01747549,477.7183,153.5004,653.756,25.25687,7.872928,49.61102,33.49187,40.88663,126.7647,139.5018,-107.6106,-5.756031,19.64532,19.3702
20337,2492,54178,585,0.1431559,b'AGN',0.01670986,1938.272,451.2365,3704.767,966.114,141.8051,401.467,365.5138,303.2591,447.6553,591.4486,-119.7043,-59.73337,19.47626,18.29454
20338,2492,54178,541,0.09159099,b'STARBURST',0.01728923,1944.486,605.7324,1390.748,447.9324,29.93096,169.005,148.3158,81.36893,695.5294,601.1007,-124.2339,-27.47124,18.11157,17.77234
20339,2492,54178,513,0.02941733,b'AGN',0.01787586,444.7786,117.3244,474.2357,256.4659,93.93282,201.6123,143.6605,62.83559,267.0702,328.8256,-10.95506,-6.248451,18.28337,16.91201
20340,2488,54149,600,0.09574125,b'STARBURST',0.01772519,1567.297,388.905,338.0786,724.9557,38.44528,233.5506,183.5707,37.9949,146.3503,205.503,-51.09769,-23.62515,18.07586,17.24009
20341,2488,54149,485,0.05910334,b'STARBURST',0.01712063,573.0674,148.1716,161.3294,119.8499,18.09939,104.4028,76.44965,16.35453,175.6603,206.9713,-66.14729,-14.0647,19.4619,18.55323
20342,2478,54097,631,0.1298144,b'AGN',0.02136882,128.791,31.52569,123.804,115.8003,19.63326,49.85743,42.0525,18.84867,39.73996,28.53006,-12.70788,-11.15095,19.54643,17.85653
20343,2492,54178,235,0.03299761,b'STARBURST',0.01879186,609.163,174.8449,245.0637,120.4558,16.90483,113.6075,78.87701,20.92182,244.0101,293.83,-62.12214,-12.64438,19.23037,18.82757
20344,2492,54178,279,0.1346113,b'AGN BROADLINE',0.01861174,143.1517,37.28255,238.3761,247.6933,40.07651,73.39143,67.33815,32.24741,74.50486,52.30084,-13.51443,-18.72489,20.03734,18.21203
20345,2488,54149,160,0.06109791,b'STARBURST',0.01703389,288.9946,89.71945,188.1966,34.71782,11.81328,53.83452,36.84847,18.53083,157.0468,200.2189,-50.51613,-6.067719,19.72412,19.27278
20346,2488,54149,276,0.03779451,b'STARBURST',0.02023193,824.7806,248.0451,590.9576,105.7849,29.09992,122.9625,86.99721,53.84691,413.7449,448.9495,-46.45555,-6.36205,18.42049,18.07664
20347,2484,54144,600,0.211317,b'STARBURST',0.0213558,865.5938,219.6341,246.7907,232.6579,26.69535,133.0752,102.0504,17.1592,234.1532,251.131,-108.5477,-30.43282,19.07387,18.49724
20348,2478,54097,271,0.0326231,b'STARBURST',0.02193045,621.7356,187.8228,447.6866,76.23276,15.18599,100.625,70.18115,37.56945,274.4439,334.2821,-58.17672,-7.142913,18.82978,18.4464
20349,2494,54174,49,0.1576275,b'STARBURST',0.02879812,797.4157,229.8692,407.4149,120.7869,23.02789,122.4712,88.12732,27.12135,295.1867,321.6665,-171.0658,-26.75743,19.40745,19.03252
20350,2484,54144,115,0.06960641,b'STARBURST',0.02294655,915.6923,254.2912,399.5438,158.4603,29.85255,161.6805,114.8929,27.4416,313.3867,380.7014,-76.67611,-13.30174,18.83609,18.23649
20351,2484,54144,164,0.1646638,b'STARBURST',0.01928967,833.1851,216.5224,320.2134,174.0633,17.34017,113.6314,78.94091,13.11855,215.7669,230.0748,-154.6862,-31.76265,19.3195,18.67573
20352,2478,54097,226,0.0321256,b'STARBURST',0.02582934,986.8148,244.2303,179.3035,283.3527,24.01567,176.2796,123.4927,23.52527,249.6994,281.4409,-52.22538,-15.17055,18.21707,17.56231
20353,2440,53818,451,0.07255927,b'AGN',0.03820974,1150.067,228.5441,782.2246,958.6404,77.3547,243.2594,205.8801,71.37212,167.8409,142.9333,-35.35571,-27.68243,18.13972,16.68429
20354,2438,54056,608,0.03432189,b'STARBURST',0.04338338,376.1514,110.4291,272.8764,48.68799,9.793187,56.61052,40.95753,18.16338,152.1423,164.6336,-45.71057,-5.793604,19.17045,18.54633
20355,2488,54149,285,0.1335715,b'STARFORMING',0.02776001,710.9031,141.5176,392.4016,342.7017,30.08812,127.6987,88.97147,47.99094,95.22136,94.4849,-28.24787,-14.32308,18.60391,17.05559
20356,2484,54144,6,0.09713078,b'AGN BROADLINE',0.02640496,251.3263,61.13551,138.3797,399.3098,64.98756,97.84244,87.60435,40.13065,76.53488,145.9507,-8.151202,-10.52513,18.60619,16.78068
20357,2484,54144,133,0.1478418,b'STARBURST',0.02546558,1448.69,425.8903,979.2833,204.7197,47.98795,198.6064,139.7064,59.67711,512.4886,590.572,-163.5941,-23.05791,18.73973,18.23992
20358,2438,54056,421,0.02786728,b'AGN',0.03692217,379.2095,103.2798,660.0692,257.0409,55.7872,94.24955,82.46776,78.08832,129.6305,73.41898,-11.94412,-7.672508,17.9539,16.74059
20359,2501,54084,446,0.03327505,b'STARBURST',0.01919211,317.7715,104.1508,198.5045,34.53504,13.98335,65.70831,45.04121,21.45998,179.0224,204.3709,-45.90466,-4.830838,19.45724,19.03885
20360,2501,54084,407,0.2638356,b'STARBURST',0.02094144,548.2565,140.8107,200.4339,133.002,24.16336,88.11819,75.50488,15.79242,148.4075,209.0266,-156.6272,-30.09084,19.64574,18.6179
20361,2497,54154,609,0.06941451,b'STARBURST',0.02116016,398.3598,131.1384,171.3419,74.91122,7.705898,53.49821,36.83696,13.83933,161.4447,190.2343,-102.9293,-19.78233,19.65652,19.20115
20362,2493,54115,570,0.03863486,b'STARBURST',0.01648524,1492.339,422.5289,967.3609,329.6278,52.2835,243.4867,181.7686,76.29379,567.2307,637.757,-60.4123,-13.57777,18.16715,17.1491
20363,2489,53857,573,0.1009206,b'STARBURST',0.01654505,981.4687,265.4344,653.1725,259.9825,20.49569,96.99081,87.24657,41.29942,299.5312,212.8428,-118.6223,-34.33592,19.03713,18.41175
20364,2481,54086,525,0.07867555,b'STARBURST',0.05897135,1343.476,251.0822,231.3337,534.301,79.83511,280.9973,210.8393,18.28824,228.2162,284.7742,-88.65997,-35.31729,19.23029,17.73496
20365,2481,54086,338,0.05119268,b'STARBURST',0.02451809,493.509,113.7072,220.6832,71.40172,11.18283,69.47921,51.28269,11.29461,132.4177,143.3601,-64.01785,-9.296593,19.57328,18.67303
20366,2501,54084,489,0.03175658,b'STARBURST',0.01956887,3050.78,903.2375,1169.688,949.1982,78.6887,475.0928,331.886,82.06395,899.4093,1188.018,-57.20665,-18.47833,17.6449,16.76211
20367,2501,54084,466,0.06946327,b'AGN',0.01916964,102.3008,23.18504,96.18764,83.11486,13.57387,35.62009,29.52476,20.13456,30.56457,48.25381,-6.78654,-5.405611,19.1124,17.75527
20368,2497,54154,608,0.08614437,b'STARFORMING',0.02002144,313.5132,92.69888,160.3224,95.22122,39.48492,93.9003,78.42218,15.04446,158.6064,155.6365,-20.69908,-6.234374,19.24594,17.72707
20369,2501,54084,390,0.2101639,b'BROADLINE',0.01946872,248.5063,61.56821,343.5173,124.1663,23.55962,26.93683,22.45539,32.74761,58.63453,46.5811,-38.18953,-17.75972,19.83556,18.85861
20370,2497,54154,414,0.09755674,b'STARBURST',0.01614379,611.5047,158.4858,176.2358,164.7541,24.17422,118.2548,83.86639,16.03695,160.0487,177.3903,-68.2625,-18.51885,19.63144,18.74158
20371,2497,54154,435,0.1174467,b'STARBURST',0.01600812,853.1765,215.5495,359.647,179.9622,26.19611,128.2211,98.59957,21.38712,210.4565,259.636,-159.5617,-31.81962,19.47971,18.9349
20372,2497,54154,354,0.02686117,b'STARBURST',0.01688856,434.9522,113.3392,153.9854,128.6336,19.89053,80.25709,61.19438,14.12663,313.9302,126.4761,-42.57608,-12.66046,19.72053,18.23671
20373,2493,54115,336,0.09292787,b'AGN',0.01437291,134.7485,37.73212,218.8403,116.4884,13.5571,48.47594,43.21348,23.8715,51.78421,42.20892,-9.205424,-7.97768,19.09733,17.69152
20374,2486,53876,392,0.05935061,b'STARBURST',0.01593597,802.8091,213.8928,276.7462,154.893,15.2597,112.6523,80.37745,17.13717,218.7162,268.8644,-70.91848,-14.14264,18.83956,18.12274
20375,2486,53876,358,0.22197,b'STARBURST',0.01606095,571.7808,155.1253,219.3712,177.6429,14.74923,72.73238,56.59236,11.74769,151.3147,135.6339,-123.8659,-36.42864,19.46386,18.84523
20376,2481,54086,437,0.06538998,b'STARBURST',0.02744551,531.297,158.9147,193.8226,91.07369,18.5105,102.6732,69.66006,14.09837,215.1122,270.8513,-63.62032,-10.84331,19.39695,18.90701
20377,2477,54058,526,0.05402991,b'AGN',0.02231184,263.9304,55.5925,135.5266,231.5838,24.95724,72.06853,60.31283,21.43563,66.67776,43.80511,-8.10673,-6.546607,18.45519,16.95642
20378,2501,54084,494,0.06671653,b'STARBURST',0.02007573,312.7621,92.03041,212.4474,31.48548,11.12264,56.68769,41.76031,14.33,130.6291,151.8588,-59.03957,-6.383505,19.84294,19.33309
20379,2497,54154,636,0.1441398,b'AGN',0.01939057,647.3386,144.8961,479.1638,589.3538,52.91899,126.749,102.854,57.57098,95.39476,132.2375,-38.03498,-31.79335,18.72165,17.52741
20380,2501,54084,470,0.09885218,b'STARBURST',0.01776513,1235.709,408.0139,1468.152,70.41952,39.82654,141.6709,100.0417,108.3509,479.4565,602.1136,-200.0962,-15.82056,19.14421,19.0734
20381,2493,54115,360,0.09687795,b'AGN',0.01526739,192.4369,46.43533,131.9511,197.8084,46.84119,104.7545,84.38801,20.85777,142.1311,141.3106,-9.057276,-9.012995,19.03176,17.34061
20382,2489,53857,507,0.07098987,b'STARBURST',0.02160041,263.4106,82.68851,139.9196,39.56159,10.59532,49.1639,32.15556,16.21026,130.0833,164.3699,-52.76247,-7.728023,20.05431,19.64131
20383,2481,54086,457,0.06862565,b'STARBURST',0.02999007,771.901,223.6096,270.5412,174.5117,27.78804,145.5947,99.13109,20.21669,285.176,360.4798,-56.69229,-12.89114,18.97469,18.45109
20384,2481,54086,510,0.09834493,b'AGN',0.044396,401.7836,108.9398,1139.154,403.8571,56.36398,155.308,127.2396,118.2954,233.8425,187.251,-12.21179,-11.58445,18.50834,16.94714
20385,2481,54086,477,0.06550419,b'AGN',0.03101817,283.9417,80.30779,295.6556,250.299,24.31917,82.2943,61.53616,26.75681,70.5163,86.07684,-12.54465,-10.80927,19.03738,17.66403
20386,2477,54058,489,0.09359332,b'STARBURST',0.02161166,425.0027,113.173,90.92497,97.27144,17.35598,82.57552,63.10916,9.079221,118.5346,134.919,-67.59586,-15.94487,19.8451,19.27705
20387,2493,54115,316,0.08024827,b'STARBURST',0.0148792,647.5798,177.6102,564.3304,67.39182,16.58761,77.55023,50.76935,37.66169,239.893,251.8109,-117.8425,-12.92052,19.53699,18.9544
20388,2489,53857,154,0.1404942,b'STARBURST',0.01564256,1608.269,472.0559,2075.737,158.9984,19.20656,94.5275,81.12395,131.384,434.3095,392.4301,-420.007,-42.0511,19.43584,19.20956
20389,2486,53876,213,0.0474842,b'AGN',0.01938946,235.7242,50.6147,289.3544,435.0248,66.03217,137.4552,116.5312,48.07949,104.6351,179.5991,-4.26708,-7.409616,17.98904,16.63927
20390,2481,54086,311,0.06043952,b'AGN',0.02594187,144.9398,36.31848,98.51701,207.6814,32.27127,59.32675,50.76018,25.6622,60.11546,64.09953,-3.83454,-5.028048,18.33055,16.75662
20391,2477,54058,622,0.060511,b'STARBURST',0.02998807,645.4756,201.0267,290.1669,143.8369,18.07107,101.459,72.16456,21.71784,216.9608,211.7232,-87.95303,-19.70623,19.02394,18.59417
20392,2477,54058,273,0.1232203,b'STARBURST',0.02210324,626.8094,183.0746,296.9739,177.4696,18.86166,85.75329,64.38548,20.86122,182.0809,172.1939,-88.42532,-25.29237,19.18142,18.72053
20393,2477,54058,275,0.05561262,b'STARBURST',0.02450393,1388.692,324.0355,385.5342,666.373,50.45045,189.2346,169.0668,40.74562,109.141,160.1957,-51.98743,-23.83596,18.44464,17.43253
20394,2481,54086,638,0.03263251,b'STARBURST',0.02065083,537.7644,149.9719,197.4367,92.08452,17.92223,105.0666,76.35104,14.75617,178.2942,187.8744,-56.59729,-9.789678,18.9519,18.56383
20395,2481,54086,117,0.04713572,b'STARBURST',0.01847293,314.5178,97.70555,286.9688,21.83199,9.609401,43.51737,30.96384,22.86372,121.3543,149.3289,-85.94191,-5.528141,19.99992,19.80608
20396,2481,54086,101,0.2179888,b'AGN',0.01847356,194.0323,43.47164,100.8131,173.0633,27.15059,60.4782,56.04235,14.13663,78.53442,77.50761,-18.01038,-16.5265,19.82474,18.19263
20397,2501,54084,19,0.154456,b'AGN',0.01820813,436.2282,104.9046,393.3297,293.4743,32.34523,89.91433,69.67876,30.69366,69.96291,72.22425,-28.53105,-18.34001,18.971,17.57277
20398,2501,54084,203,0.130132,b'STARBURST',0.0170726,882.6648,224.0734,227.4833,235.4199,30.37234,163.4945,112.1673,15.88583,204.7092,292.2152,-92.36176,-24.72788,18.98587,18.27421
20399,2493,54115,98,0.1154876,b'STARBURST',0.01790668,814.6185,245.8328,901.4329,81.27391,16.62492,63.93884,54.65762,53.27444,276.2144,263.06,-183.2863,-15.73664,19.4923,19.04093
20400,2481,54086,572,0.114671,b'AGN',0.01889629,106.7257,22.38928,160.2344,150.8595,31.8318,50.89032,42.82568,28.58655,63.41444,73.99127,-7.527427,-10.01765,19.36654,17.61292
20401,2481,54086,531,0.1079025,b'STARBURST',0.04115113,2696.678,667.5779,632.2263,722.0455,58.48903,348.2827,263.2903,39.91069,608.7635,614.5599,-192.8419,-51.77208,18.42398,17.93971
20402,2481,54086,402,0.1410227,b'AGN',0.02964208,114.1363,25.3129,195.0616,96.04595,9.569472,28.05825,28.53852,17.41931,30.24227,20.13542,-9.819907,-8.543261,19.7194,17.90023
